shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
C37:N23,15833,47.66781,-122.31464,106306.2
C37:N23,15834,47.66821,-122.3147,106452.9
C37:N23,15835,47.66861,-122.31477,106599.8
C37:N23,15836,47.66901,-122.31484,106746.7
C37:N23,15837,47.66941,-122.31491,106893.6
C37:N23,15838,47.66982,-122.31497,107043.9
C37:N23,15839,47.67022,-122.31504,107190.8
C37:N23,15840,47.67062,-122.31511,107337.7
C37:N23,15841,47.67102,-122.31518,107484.7
C37:N23,15842,47.67142,-122.31524,107631.3
C37:N23,15843,47.67182,-122.31531,107778.2
C37:N23,15844,47.67222,-122.31538,107925.2
C37:N23,15845,47.67263,-122.31545,108075.7
C37:N23,15846,47.67303,-122.31552,108222.6
C37:N23,15847,47.67343,-122.31558,108369.3
C37:N23,15848,47.67383,-122.31565,108516.2
C37:N23,15849,47.67423,-122.31572,108663.1
C37:N23,15850,47.67463,-122.31579,108810.1
C37:N23,15851,47.67515,-122.31585,109000.3
C37:N23,15852,47.67544,-122.31587,109106.2
C37:N23,15853,47.67585,-122.31588,109255.8
C37:N23,15854,47.67626,-122.31588,109405.3
C37:N23,15855,47.67666,-122.31589,109551.3
C37:N23,15856,47.67707,-122.31589,109700.8
C37:N23,15857,47.67748,-122.3159,109850.4
C37:N23,15858,47.67788,-122.31593,109996.5
C37:N23,15859,47.67828,-122.31601,110143.7
C37:N23,15860,47.67867,-122.31613,110289.0
C37:N23,15861,47.67905,-122.31629,110433.1
C37:N23,15862,47.6794,-122.31648,110569.1
C37:N23,15863,47.67974,-122.31671,110705.4
C37:N23,15864,47.68006,-122.31696,110837.4
C37:N23,15865,47.68036,-122.31724,110966.8
C37:N23,15866,47.68063,-122.31754,111089.9
C37:N23,15867,47.6809,-122.31785,111214.5
C37:N23,15868,47.68116,-122.31816,111336.3
C37:N23,15869,47.68142,-122.31848,111459.6
C37:N23,15870,47.68168,-122.31879,111581.4
C37:N23,15871,47.68194,-122.3191,111703.1
C37:N23,15872,47.6822,-122.31942,111826.4
C37:N23,15873,47.68246,-122.31973,111948.2
C37:N23,15874,47.68272,-122.32004,112070.0
C37:N23,15875,47.68298,-122.32036,112193.3
C37:N23,15876,47.68324,-122.32067,112315.0
C37:N23,15877,47.6835,-122.32098,112436.8
C37:N23,15878,47.68376,-122.3213,112560.1
C37:N23,15879,47.68402,-122.32161,112681.9
C37:N23,15880,47.68428,-122.32193,112805.2
C37:N23,15881,47.68454,-122.32224,112927.0
C37:N23,15882,47.6848,-122.32255,113048.7
C37:N23,15883,47.68506,-122.32287,113172.0
C37:N23,15884,47.68531,-122.32318,113291.0
C37:N23,15885,47.68557,-122.32349,113412.7
C37:N23,15886,47.68583,-122.32381,113536.0
C37:N23,15887,47.68609,-122.32412,113657.8
C37:N23,15888,47.68635,-122.32443,113779.6
C37:N23,15889,47.68661,-122.32475,113902.9
C37:N23,15890,47.68687,-122.32506,114024.6
C37:N23,15891,47.68713,-122.32537,114146.4
C37:N23,15892,47.68739,-122.32569,114269.7
C37:N23,15893,47.68765,-122.326,114391.4
C37:N23,15894,47.68791,-122.3263,114511.7
C37:N23,15895,47.68819,-122.3266,114637.7
C37:N23,15896,47.68848,-122.32689,114765.4
C37:N23,15897,47.68878,-122.32715,114892.2
C37:N23,15898,47.68911,-122.3274,115027.4
C37:N23,15899,47.68944,-122.32763,115160.4
C37:N23,15900,47.68979,-122.32784,115298.2
C37:N23,15901,47.69016,-122.32802,115440.2
C37:N23,15902,47.69054,-122.32817,115583.7
C37:N23,15903,47.69092,-122.3283,115725.9
C37:N23,15904,47.69132,-122.32839,115873.5
C37:N23,15905,47.69172,-122.32845,116020.2
C37:N23,15906,47.69213,-122.32848,116169.9
C37:N23,15907,47.69254,-122.32847,116319.5
C37:N23,15908,47.69295,-122.32846,116469.0
C37:N23,15909,47.69336,-122.32845,116618.6
C37:N23,15910,47.69377,-122.32845,116768.2
C37:N23,15911,47.69417,-122.32844,116914.1
C37:N23,15912,47.69458,-122.32843,117063.7
C37:N23,15913,47.69499,-122.32842,117213.2
C37:N23,15914,47.69539,-122.32841,117359.2
C37:N23,15915,47.6958,-122.32842,117508.7
C37:N23,15916,47.69621,-122.32846,117658.6
C37:N23,15917,47.69661,-122.32853,117805.5
C37:N23,15918,47.69676,-122.32856,117860.8
C37:N23,15919,47.69716,-122.32863,118007.7
C37:N23,15920,47.69756,-122.3287,118154.6
C37:N23,15921,47.69797,-122.32874,118304.5
C37:N23,15922,47.69837,-122.32876,118450.5
C37:N23,15923,47.69878,-122.32874,118600.1
C37:N23,15924,47.69903,-122.32872,118691.4
C37:N23,15925,47.69943,-122.32865,118838.3
C37:N23,15926,47.69983,-122.32858,118985.3
C37:N23,15927,47.70023,-122.3285,119132.5
C37:N23,15928,47.70063,-122.32843,119279.4
C37:N23,15929,47.70103,-122.32835,119426.7
C37:N23,15930,47.70143,-122.32828,119573.6
C37:N23,15931,47.70183,-122.32822,119720.2
C37:N23,15932,47.70224,-122.3282,119869.9
C37:N23,15933,47.70262,-122.32821,120008.5
C37:N23,15934,47.70303,-122.32821,120158.0
C37:N23,15935,47.70384,-122.32823,120453.6
C37:N23,15936,47.70448,-122.32823,120687.0
C37:N23,15937,47.70469,-122.32824,120763.6
C37:N23,15938,47.70489,-122.32825,120836.6
C37:N23,15939,47.70499,-122.32827,120873.4
C37:N23,15940,47.70512,-122.32829,120921.1
C37:N23,15941,47.70524,-122.32832,120965.5
C37:N23,15942,47.70537,-122.32836,121013.9
C37:N23,15943,47.70552,-122.32842,121070.6
C37:N23,15944,47.70584,-122.32855,121191.6
C37:N23,15945,47.70653,-122.32882,121452.0
C37:N23,15946,47.70671,-122.32889,121519.9
C37:N23,15947,47.70691,-122.32895,121594.3
C37:N23,15948,47.70711,-122.329,121668.3
C37:N23,15949,47.70732,-122.32904,121745.5
C37:N23,15950,47.70752,-122.32907,121818.8
C37:N23,15951,47.70773,-122.32908,121895.5
C37:N23,15952,47.70793,-122.32909,121968.5
C37:N23,15953,47.70819,-122.32909,122063.3
C37:N23,15954,47.70906,-122.32905,122380.8
C37:N23,15955,47.70935,-122.32903,122486.7
C37:N23,15956,47.70953,-122.32901,122552.5
C37:N23,15957,47.70981,-122.32895,122655.7
C37:N23,15958,47.71009,-122.32888,122759.3
C37:N23,15959,47.71027,-122.32881,122827.2
C37:N23,15960,47.71045,-122.32874,122895.1
C37:N23,15961,47.71071,-122.32862,122994.4
C37:N23,15962,47.71098,-122.32847,123099.6
C37:N23,15963,47.71123,-122.32831,123198.9
C37:N23,15964,47.71138,-122.3282,123260.0
C37:N23,15965,47.71157,-122.32805,123338.5
C37:N23,15966,47.71268,-122.32714,123801.2
C37:N23,15967,47.71293,-122.32694,123904.9
C37:N23,15968,47.71309,-122.32683,123969.2
C37:N23,15969,47.71336,-122.32665,124077.2
C37:N23,15970,47.71432,-122.32611,124451.8
C37:N23,15971,47.7146,-122.32594,124562.2
C37:N23,15972,47.71474,-122.32584,124618.8
C37:N23,15973,47.71495,-122.32569,124703.9
C37:N23,15974,47.71592,-122.32493,125104.1
C37:N23,15975,47.71614,-122.32477,125193.5
C37:N23,15976,47.71633,-122.32464,125269.9
C37:N23,15977,47.71652,-122.32453,125344.3
C37:N23,15978,47.71672,-122.32442,125422.1
C37:N23,15979,47.71692,-122.32431,125499.9
C37:N23,15980,47.71712,-122.32422,125576.1
C37:N23,15981,47.71732,-122.32414,125651.7
C37:N23,15982,47.71753,-122.32406,125730.8
C37:N23,15983,47.71773,-122.324,125805.2
C37:N23,15984,47.71794,-122.32394,125883.2
C37:N23,15985,47.71815,-122.32389,125960.8
C37:N23,15986,47.71836,-122.32385,126038.1
C37:N23,15987,47.71857,-122.32382,126115.0
C37:N23,15988,47.71878,-122.3238,126191.8
C37:N23,15989,47.71998,-122.32375,126629.7
C37:N23,15990,47.72036,-122.32376,126768.3
C37:N23,15991,47.7216,-122.32383,127220.9
C37:N23,15992,47.72208,-122.32385,127396.1
C37:N23,15993,47.72242,-122.32384,127520.1
C37:N23,15994,47.72596,-122.3237,128811.9
C37:N23,15995,47.72643,-122.32369,128983.3
C37:N23,15996,47.73158,-122.32361,130862.0
C37:N23,15997,47.73194,-122.32362,130993.3
C37:N23,15998,47.73223,-122.32363,131099.1
C37:N23,15999,47.73309,-122.32369,131413.2
C37:N23,16000,47.73327,-122.32371,131479.0
C37:N23,16001,47.73341,-122.32373,131530.3
C37:N23,16002,47.73355,-122.32376,131581.9
C37:N23,16003,47.73369,-122.3238,131633.9
C37:N23,16004,47.73383,-122.32385,131686.5
C37:N23,16005,47.73396,-122.3239,131735.4
C37:N23,16006,47.73416,-122.324,131812.4
C37:N23,16007,47.73482,-122.32436,132069.0
C37:N23,16008,47.73516,-122.32456,132202.4
C37:N23,16009,47.73679,-122.32559,132848.7
C37:N23,16010,47.73714,-122.32583,132989.4
C37:N23,16011,47.73794,-122.3264,133313.2
C37:N23,16012,47.73823,-122.32659,133428.8
C37:N23,16013,47.74163,-122.32875,134778.1
C37:N23,16014,47.74191,-122.3289,134886.7
C37:N23,16015,47.74218,-122.32904,134991.0
C37:N23,16016,47.74246,-122.32915,135096.7
C37:N23,16017,47.74274,-122.32924,135201.2
C37:N23,16018,47.74293,-122.32929,135271.6
C37:N23,16019,47.74312,-122.32933,135341.6
C37:N23,16020,47.74331,-122.32935,135411.1
C37:N23,16021,47.7435,-122.32937,135480.6
C37:N23,16022,47.74369,-122.32938,135549.9
C37:N23,16023,47.74388,-122.32938,135619.2
C37:N23,16024,47.74417,-122.32936,135725.1
C37:N23,16025,47.74436,-122.32934,135794.6
C37:N23,16026,47.74464,-122.32928,135897.8
C37:N23,16027,47.7449,-122.32921,135994.2
C37:N23,16028,47.74663,-122.32862,136641.7
C37:N23,16029,47.74703,-122.32851,136790.1
C37:N23,16030,47.74724,-122.32846,136867.7
C37:N23,16031,47.74746,-122.32842,136948.5
C37:N23,16032,47.74767,-122.32839,137025.5
C37:N23,16033,47.74789,-122.32837,137105.9
C37:N23,16034,47.74811,-122.32837,137186.1
C37:N23,16035,47.74832,-122.32837,137262.7
C37:N23,16036,47.74854,-122.32838,137343.0
C37:N23,16037,47.74876,-122.3284,137423.4
C37:N23,16038,47.74897,-122.32844,137500.7
C37:N23,16039,47.74919,-122.32848,137581.5
C37:N23,16040,47.7494,-122.32853,137659.1
C37:N23,16041,47.74961,-122.3286,137737.6
C37:N23,16042,47.74997,-122.32872,137872.2
C37:N23,16043,47.75138,-122.3293,138405.9
C37:N23,16044,47.75166,-122.3294,138511.0
C37:N23,16045,47.752,-122.32949,138637.0
C37:N23,16046,47.75234,-122.32955,138761.9
C37:N23,16047,47.75257,-122.32958,138846.1
C37:N23,16048,47.7528,-122.3296,138930.1
C37:N23,16049,47.75314,-122.3296,139054.2
C37:N23,16050,47.75337,-122.32959,139138.1
C37:N23,16051,47.7536,-122.32956,139222.3
C37:N23,16052,47.75394,-122.3295,139347.2
C37:N23,16053,47.75428,-122.32942,139472.8
C37:N23,16054,47.75462,-122.32931,139599.7
C37:N23,16055,47.75495,-122.32917,139724.9
C37:N23,16056,47.75529,-122.329,139855.8
C37:N23,16057,47.75614,-122.32853,140186.7
C37:N23,16058,47.75647,-122.32833,140316.7
C37:N23,16059,47.7567,-122.32817,140409.4
C37:N23,16060,47.75705,-122.32791,140552.2
C37:N23,16061,47.75732,-122.32768,140665.8
C37:N23,16062,47.76164,-122.32383,142504.2
C37:N23,16063,47.76185,-122.32366,142591.5
C37:N23,16064,47.762,-122.32356,142651.5
C37:N23,16065,47.76215,-122.32346,142711.5
C37:N23,16066,47.7623,-122.32338,142769.6
C37:N23,16067,47.76245,-122.3233,142827.8
C37:N23,16068,47.7626,-122.32323,142885.1
C37:N23,16069,47.76276,-122.32318,142944.8
C37:N23,16070,47.76305,-122.32309,143052.8
C37:N23,16071,47.76845,-122.32189,145044.6
C37:N23,16072,47.76884,-122.32178,145189.4
C37:N23,16073,47.76919,-122.32166,145320.4
C37:N23,16074,47.76942,-122.32156,145407.8
C37:N23,16075,47.76976,-122.32139,145538.7
C37:N23,16076,47.7701,-122.3212,145671.2
C37:N23,16077,47.77032,-122.32105,145759.6
C37:N23,16078,47.77066,-122.3208,145898.0
C37:N23,16079,47.7738,-122.31836,147191.0
C37:N23,16080,47.774,-122.31821,147272.7
C37:N23,16081,47.77419,-122.31809,147348.1
C37:N23,16082,47.77438,-122.31798,147422.5
C37:N23,16083,47.77457,-122.31787,147496.9
C37:N23,16084,47.77476,-122.31778,147569.6
C37:N23,16085,47.77495,-122.31769,147642.4
C37:N23,16086,47.77515,-122.31761,147717.9
C37:N23,16087,47.77535,-122.31754,147792.9
C37:N23,16088,47.77555,-122.31748,147867.3
C37:N23,16089,47.77578,-122.31742,147952.5
C37:N23,16090,47.78018,-122.31653,149572.3
C37:N23,16091,47.78048,-122.31646,149683.1
C37:N23,16092,47.78084,-122.31635,149817.2
C37:N23,16093,47.78107,-122.31626,149903.9
C37:N23,16094,47.7813,-122.31616,149991.4
C37:N23,16095,47.78164,-122.31599,150122.2
C37:N23,16096,47.78186,-122.31586,150208.6
C37:N23,16097,47.78202,-122.31577,150271.0
C37:N23,16098,47.78322,-122.31498,150749.9
C37:N23,16099,47.78335,-122.3149,150801.2
C37:N23,16100,47.78348,-122.31485,150850.2
C37:N23,16101,47.7836,-122.3148,150895.7
C37:N23,16102,47.78373,-122.31476,150944.1
C37:N23,16103,47.78385,-122.31473,150988.5
C37:N23,16104,47.78398,-122.31471,151036.2
C37:N23,16105,47.78418,-122.31469,151109.3
C37:N23,16106,47.78578,-122.31471,151693.0
C37:N23,16107,47.78602,-122.31472,151780.5
C37:N23,16108,47.78621,-122.31475,151850.2
C37:N23,16109,47.78635,-122.31478,151901.8
C37:N23,16110,47.78649,-122.31482,151953.8
C37:N23,16111,47.78826,-122.31542,152616.1
C37:N23,16112,47.78843,-122.31548,152679.9
C37:N23,16113,47.78855,-122.31553,152725.3
C37:N23,16114,47.78876,-122.31565,152807.4
C37:N23,16115,47.78892,-122.31575,152870.7
C37:N23,16116,47.7891,-122.31589,152944.9
C37:N23,16117,47.78968,-122.31639,153189.5
C37:N23,16118,47.78981,-122.31649,153243.0
C37:N23,16119,47.78995,-122.31658,153298.6
C37:N23,16120,47.79016,-122.31669,153379.8
C37:N23,16121,47.79036,-122.31677,153455.4
C37:N23,16122,47.79053,-122.31682,153518.6
C37:N23,16123,47.79075,-122.31685,153599.2
C37:N23,16124,47.79092,-122.31686,153661.3
C37:N23,16125,47.79115,-122.31685,153745.2
C37:N23,16126,47.79269,-122.31678,154307.2
C37:N23,16127,47.79316,-122.31674,154478.9
C37:N23,16128,47.79338,-122.31672,154559.3
C37:N23,16129,47.7938,-122.31665,154713.5
C37:N23,16130,47.79505,-122.3164,155173.6
C37:N23,16131,47.79536,-122.31634,155287.6
C37:N23,16132,47.79586,-122.31628,155470.6
C37:N23,16133,47.7961,-122.31626,155558.3
C37:N23,16134,47.79635,-122.31625,155649.5
C37:N23,16135,47.79665,-122.31625,155758.9
C37:N23,16136,47.79932,-122.31628,156732.9
C37:N23,16137,47.79947,-122.31627,156787.7
C37:N23,16138,47.79962,-122.31625,156842.6
C37:N23,16139,47.79976,-122.31622,156894.2
C37:N23,16140,47.79989,-122.31618,156942.6
C37:N23,16141,47.80001,-122.31613,156988.1
C37:N23,16142,47.80014,-122.31607,157037.7
C37:N23,16143,47.80027,-122.31601,157087.4
C37:N23,16144,47.80039,-122.31593,157135.4
C37:N23,16145,47.80051,-122.31584,157184.4
C37:N23,16146,47.80062,-122.31574,157231.5
C37:N23,16147,47.80073,-122.31564,157278.5
C37:N23,16148,47.80085,-122.31552,157331.3
C37:N23,16149,47.80104,-122.31529,157420.8
C37:N23,16150,47.80341,-122.31244,158533.4
C37:N23,16151,47.80355,-122.31227,158599.4
C37:N23,16152,47.80376,-122.31198,158704.0
C37:N23,16153,47.80407,-122.31153,158862.1
C37:N23,16154,47.80436,-122.31106,159018.8
C37:N23,16155,47.8046,-122.31063,159156.0
C37:N23,16156,47.8099,-122.30071,162267.2
C37:N23,16157,47.81004,-122.30046,162347.1
C37:N23,16158,47.81019,-122.30022,162427.6
C37:N23,16159,47.81032,-122.30002,162495.9
C37:N23,16160,47.81045,-122.29983,162562.4
C37:N23,16161,47.8106,-122.29965,162632.8
C37:N23,16162,47.81074,-122.29947,162700.3
C37:N23,16163,47.81089,-122.2993,162769.2
C37:N23,16164,47.81104,-122.29915,162835.1
C37:N23,16165,47.8112,-122.299,162904.2
C37:N23,16166,47.81136,-122.29886,162971.9
C37:N23,16167,47.81153,-122.29873,163041.7
C37:N23,16168,47.8117,-122.29861,163110.3
C37:N23,16169,47.81187,-122.29849,163179.0
C37:N23,16170,47.81203,-122.2984,163241.4
C37:N23,16171,47.81336,-122.29768,163757.8
C37:N23,16172,47.81356,-122.29755,163837.4
C37:N23,16173,47.81372,-122.29743,163902.8
C37:N23,16174,47.81392,-122.29726,163986.9
C37:N23,16175,47.81406,-122.29712,164048.5
C37:N23,16176,47.81415,-122.29701,164091.0
C37:N23,16177,47.81433,-122.2968,164174.5
C37:N23,16178,47.81449,-122.29656,164257.4
C37:N23,16179,47.81471,-122.29621,164375.1
C37:N23,16180,47.81584,-122.29423,165012.7
E09:E27,173,47.586887,-122.190537,0.0
E09:E27,174,47.587388,-122.190884,202.0
E09:E27,175,47.58789,-122.191231,404.0
E09:E27,176,47.588425,-122.191521,612.0
E09:E27,177,47.588994,-122.19174,826.5
E09:E27,178,47.589559,-122.191969,1040.2
E09:E27,179,47.590078,-122.192288,1245.2
E09:E27,180,47.590576,-122.19264,1446.6
E09:E27,181,47.591075,-122.192992,1648.0
E09:E27,182,47.591573,-122.193343,1849.4
E09:E27,183,47.592071,-122.193695,2050.8
E09:E27,184,47.59257,-122.194046,2252.3
E09:E27,185,47.593102,-122.194342,2459.7
E09:E27,186,47.593688,-122.194505,2677.1
E09:E27,187,47.594296,-122.194507,2898.9
E09:E27,188,47.594883,-122.194349,3116.7
E09:E27,189,47.595444,-122.194109,3329.6
E09:E27,190,47.596004,-122.193867,3542.3
E09:E27,191,47.596559,-122.193615,3754.2
E09:E27,192,47.597061,-122.193271,3956.1
E09:E27,193,47.59749,-122.192838,4145.5
E09:E27,194,47.597878,-122.192368,4328.5
E09:E27,195,47.598271,-122.191901,4512.3
E09:E27,196,47.598722,-122.191492,4705.3
E09:E27,197,47.599245,-122.191182,4911.0
E09:E27,198,47.599828,-122.191007,5127.8
E09:E27,199,47.600436,-122.190973,5349.8
E09:E27,200,47.601046,-122.190964,5572.3
E09:E27,201,47.601655,-122.190956,5794.8
E09:E27,202,47.602265,-122.190947,6017.2
E09:E27,203,47.602875,-122.190939,6239.7
E09:E27,204,47.603485,-122.19093,6462.2
E09:E27,205,47.604095,-122.190925,6684.6
E09:E27,206,47.604705,-122.190941,6907.0
E09:E27,207,47.605314,-122.190973,7129.3
E09:E27,208,47.605923,-122.191005,7351.6
E09:E27,209,47.606532,-122.191037,7574.0
E09:E27,210,47.607141,-122.191069,7796.3
E09:E27,211,47.60775,-122.191101,8018.6
E09:E27,212,47.608359,-122.191132,8240.9
E09:E27,213,47.608966,-122.191181,8462.7
E09:E27,214,47.609463,-122.191515,8661.8
E09:E27,215,47.609741,-122.192054,8829.1
E09:E27,216,47.609918,-122.192638,8986.8
E09:E27,217,47.610169,-122.193191,9151.2
E09:E27,218,47.610635,-122.193568,9345.0
E09:E27,219,47.611241,-122.193615,9566.1
E09:E27,220,47.61185,-122.193612,9788.5
E09:E27,221,47.612459,-122.193569,10010.7
E09:E27,222,47.613067,-122.193526,10232.8
E09:E27,223,47.613677,-122.193534,10455.2
E09:E27,224,47.614286,-122.193558,10677.6
E09:E27,225,47.614894,-122.193557,10899.3
E09:E27,226,47.615205,-122.193067,11065.1
E09:E27,227,47.615212,-122.192458,11215.5
E09:E27,228,47.615209,-122.191848,11365.9
E09:E27,229,47.615207,-122.191238,11516.4
E09:E27,230,47.615204,-122.190628,11666.8
E09:E27,231,47.615202,-122.190018,11817.2
E09:E27,232,47.615199,-122.189408,11967.6
E09:E27,233,47.615196,-122.188799,12118.1
E09:E27,234,47.615193,-122.188189,12268.5
E09:E27,235,47.615188,-122.187579,12418.9
E09:E27,236,47.615182,-122.186969,12569.4
E09:E27,237,47.615195,-122.186359,12719.8
E09:E27,238,47.615283,-122.185756,12872.0
E09:E27,239,47.615464,-122.185175,13029.9
E09:E27,240,47.615747,-122.184636,13198.3
E09:E27,241,47.616146,-122.184176,13382.6
E09:E27,242,47.616664,-122.183861,13586.8
E09:E27,243,47.617261,-122.18375,13806.4
E09:E27,244,47.617868,-122.183692,14028.4
E09:E27,245,47.618475,-122.183633,14250.3
E09:E27,246,47.619082,-122.183575,14472.2
E09:E27,247,47.619677,-122.183447,14691.4
E09:E27,248,47.62025,-122.183237,14906.6
E09:E27,249,47.620822,-122.183026,15121.7
E09:E27,250,47.621394,-122.182815,15336.8
E09:E27,251,47.621966,-122.182603,15551.9
E09:E27,252,47.622534,-122.182382,15766.2
E09:E27,253,47.622999,-122.181995,15960.8
E09:E27,254,47.623299,-122.181467,16131.0
E09:E27,255,47.623458,-122.180879,16287.1
E09:E27,256,47.623539,-122.180274,16439.0
E09:E27,257,47.623615,-122.179669,16590.8
E09:E27,258,47.623691,-122.179064,16742.6
E09:E27,259,47.623767,-122.178459,16894.4
E09:E27,260,47.623844,-122.177854,17046.2
E09:E27,261,47.62392,-122.177249,17198.0
E09:E27,262,47.623996,-122.176644,17349.8
E09:E27,263,47.624072,-122.176039,17501.6
E09:E27,264,47.624148,-122.175433,17653.4
E09:E27,265,47.62422,-122.174828,17805.0
E09:E27,266,47.624262,-122.17422,17955.8
E09:E27,267,47.624262,-122.17361,18106.2
E09:E27,268,47.624254,-122.173,18256.6
E09:E27,269,47.624246,-122.17239,18407.0
E09:E27,270,47.624251,-122.17178,18557.4
E09:E27,271,47.62428,-122.171171,18708.0
E09:E27,272,47.624316,-122.170562,18858.7
E09:E27,273,47.624351,-122.169953,19009.4
E09:E27,274,47.624386,-122.169344,19160.1
E09:E27,275,47.624421,-122.168735,19310.8
E09:E27,276,47.624444,-122.168126,19461.3
E09:E27,277,47.624447,-122.167516,19611.7
E09:E27,278,47.624442,-122.166906,19762.1
E09:E27,279,47.624436,-122.166296,19912.5
E09:E27,280,47.62443,-122.165686,20063.0
E09:E27,281,47.624425,-122.165076,20213.4
E09:E27,282,47.624419,-122.164467,20363.8
E09:E27,283,47.624413,-122.163857,20514.2
E09:E27,284,47.624408,-122.163247,20664.6
E09:E27,285,47.624402,-122.162637,20815.0
E09:E27,286,47.624396,-122.162027,20965.4
E09:E27,287,47.62439,-122.161417,21115.8
E09:E27,288,47.624385,-122.160807,21266.3
E09:E27,289,47.624404,-122.160198,21416.7
E09:E27,290,47.624535,-122.159604,21570.8
E09:E27,291,47.624798,-122.159055,21736.7
E09:E27,292,47.625219,-122.158619,21924.2
E09:E27,293,47.625747,-122.158313,22130.8
E09:E27,294,47.626279,-122.158016,22338.5
E09:E27,295,47.626812,-122.15772,22546.1
E09:E27,296,47.627345,-122.157423,22753.8
E09:E27,297,47.627878,-122.157126,22961.5
E09:E27,298,47.628401,-122.156813,23167.2
E09:E27,299,47.628796,-122.156353,23350.7
E09:E27,300,47.629036,-122.155795,23514.0
E09:E27,301,47.629147,-122.155196,23667.0
E09:E27,302,47.629208,-122.154589,23818.4
E09:E27,303,47.62927,-122.153982,23969.7
E09:E27,304,47.629346,-122.153377,24121.4
E09:E27,305,47.629442,-122.152775,24274.0
E09:E27,306,47.62956,-122.152176,24427.7
E09:E27,307,47.6297,-122.151583,24582.7
E09:E27,308,47.629861,-122.150995,24739.2
E09:E27,309,47.630046,-122.150413,24897.5
E09:E27,310,47.630253,-122.14984,25057.9
E09:E27,311,47.630485,-122.149276,25220.7
E09:E27,312,47.630741,-122.148722,25386.0
E09:E27,313,47.631016,-122.148178,25553.6
E09:E27,314,47.631293,-122.147634,25721.4
E09:E27,315,47.63157,-122.147091,25889.2
E09:E27,316,47.631847,-122.146547,26057.0
E09:E27,317,47.632124,-122.146004,26224.8
E09:E27,318,47.632401,-122.145461,26392.6
E09:E27,319,47.632677,-122.144917,26560.4
E09:E27,320,47.632954,-122.144374,26728.2
E09:E27,321,47.633231,-122.143831,26896.0
E09:E27,322,47.633508,-122.143287,27063.8
E09:E27,323,47.633791,-122.142747,27232.3
E09:E27,324,47.63409,-122.142215,27402.7
E09:E27,325,47.634403,-122.141691,27575.1
E09:E27,326,47.634733,-122.141179,27749.7
E09:E27,327,47.635076,-122.140674,27926.0
E09:E27,328,47.635421,-122.140171,28102.7
E09:E27,329,47.635766,-122.139668,28279.4
E09:E27,330,47.636111,-122.139165,28456.1
E09:E27,331,47.636456,-122.138662,28632.7
E09:E27,332,47.636801,-122.138159,28809.4
E09:E27,333,47.637146,-122.137657,28986.1
E09:E27,334,47.637492,-122.137154,29162.9
E09:E27,335,47.637857,-122.136666,29342.5
